H	20240903 06:14:01	VoucherInfo	T
Record Type	Date	Vendor Code	Dealer Code	Dealer Name	Receipt no	Type	Voucher No	Quantity	Value	Order ID	Primary Dealer ID	Order Action ID	Voucher Type ID
D	02 SEP 2024 19:09:03	V1453	D0345	3 Mobile @ Compass One	1012678917	Singtel Red Voucher	0010079972yW2425	1	80	413869899A	D0345	413869900A	25
D	02 SEP 2024 19:09:03	V1453	D0345	3 Mobile @ Compass One	1012678917	Singtel-UOB Voucher	0010131799qF2425	1	300	413869899A	D0345	413869900A	20
D	02 SEP 2024 19:15:05	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0010175216Hb2425	1	120	413871328A	INT1	413871329A	2
D	02 SEP 2024 19:15:23	T0001	D2509	Singtel Shop Tampines	12902086	Singtel Prestige Voucher	0009808498lc2324	1	120		D2509		2
D	02 SEP 2024 19:17:12	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Prestige Voucher	0010128479eT2425	1	120	413871478A	D2623	413871479A	2
D	02 SEP 2024 19:17:43	T0001	D2533	Singtel Shop Jurong Point	12902092	Singtel Prestige Voucher	0010125931lo2425	1	120	413870912A	D2533	413870913A	2
D	02 SEP 2024 19:17:43	T0001	D2533	Singtel Shop Jurong Point	12902092	Singtel-UOB Voucher	0009818480bP2324	1	100	413870912A	D2533	413870913A	20
D	02 SEP 2024 19:17:48	T0001	D2533	Singtel Shop Jurong Point	12902093	Singtel Red Voucher	0010252907ui2425	8	80	413869882A	D2533	413869883A	25
D	02 SEP 2024 19:22:59	V1453	D0345	3 Mobile @ Compass One	1012678929	Singtel Red Voucher	0010133964NS2425	1	80	413871401A	D0345	413871402A	25
D	02 SEP 2024 19:22:59	V1453	D0345	3 Mobile @ Compass One	1012678929	Singtel Rewards Voucher	0010222154WW2425	1	200	413871401A	D0345	413871402A	22
D	02 SEP 2024 19:23:36	T0001	D2509	Singtel Shop Tampines	12902103	Singtel Prestige Voucher	0010031192kw2425	2	120	413871352A	D2509	413871353A	2
D	02 SEP 2024 19:23:36	T0001	D2509	Singtel Shop Tampines	12902103	Singtel Red Voucher	0009578624Gp2324	2	80	413871352A	D2509	413871353A	25
D	02 SEP 2024 19:46:16	V1453	D0845	3 Mobile @ Hougang Mall	1012678956	Singtel Red Voucher	0009843910Qp2324	1	80	413872646A	D0845	413872647A	25
D	02 SEP 2024 19:48:43	T0001	D2519	Eshop Delivery	 	Singtel Voucher (XO Plus 288)	0010182174Vq2425	1	500	413874194A	INT1	413874195A	26
D	02 SEP 2024 19:50:41	T0001	D2634	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 1)	 	Singtel Red Voucher	0010252915tb2425	1	80	413874343A	D2634	413874344A	25
D	02 SEP 2024 19:55:44	V1638	D0808	Novel Communication @ North Point	1012678967	Singtel Red Voucher	0010252929aU2425	1	80	413873366A	D0808	413873367A	25
D	02 SEP 2024 19:59:30	T0001	D2506	Singtel Shop Causeway Point	12902143	Singtel Prestige Voucher	0009632407BB2324	3	120	413873901A	D2506	413873902A	2
D	02 SEP 2024 19:59:30	T0001	D2506	Singtel Shop Causeway Point	12902143	Singtel Red Voucher	0010252914uJ2425	3	80	413873901A	D2506	413873902A	25
D	02 SEP 2024 20:04:05	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12902147	Singtel Red Voucher	0010012451Ed2425	5	80	413874838A	D2531	413874839A	25
D	02 SEP 2024 20:08:55	T0001	D2533	Singtel Shop Jurong Point	12902153	Singtel Red Voucher	0010252931xi2425	5	80	413875004A	D2533	413875005A	25
D	02 SEP 2024 20:14:18	T0001	D2511	Singtel Shop Bugis Junction	12902157	Singtel Red Voucher	0010026008Ka2425	1	80	413875431A	D2511	413875432A	25
D	02 SEP 2024 20:16:23	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012678981	Singtel Prestige Voucher	0009592777my2324	1	120		D0533		2
D	02 SEP 2024 20:21:21	V1638	D0808	Novel Communication @ North Point	1012678984	Singtel Prestige Voucher	0010130164iD2425	2	120	413875464A	D0808	413875465A	2
D	02 SEP 2024 20:21:26	T0001	D2533	Singtel Shop Jurong Point	12902164	Singtel Voucher (SIM Only)	0010151585pi2425	2	100		D2533		24
D	02 SEP 2024 20:21:58	V1453	D0345	3 Mobile @ Compass One	 	Singtel Red Voucher	0010252921kd2425	1	80	413876632A	D0335	413876635A	25
D	02 SEP 2024 20:25:30	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0010252932eY2425	1	80	413876870A	D2623	413876871A	25
D	02 SEP 2024 20:25:51	V6869	D6877	ERAJAYA @ Toa Payoh	1012678991	Singtel Red Voucher	0009821759hY2324	2	80	413875801A	D6877	413875802A	25
D	02 SEP 2024 20:26:54	T0001	D2506	Singtel Shop Causeway Point	12902167	Singtel Prestige Voucher	0009637136hz2324	3	120	413876164A	D2506	413876165A	2
D	02 SEP 2024 20:33:07	V1453	D0345	3 Mobile @ Compass One	1012678998	Singtel Prestige Voucher	0009894476oU2324	1	120	413876722A	D0345	413876723A	2
D	02 SEP 2024 20:37:58	V1638	D0697	Novel Communication @ Hillion Mall	1012679002	Singtel Red Voucher	0010252924El2425	1	80	413876099A	D0697	413876100A	25
D	02 SEP 2024 21:03:35	V1638	D0695	Novel Communication @ West Mall	1012679013	Singtel Red Voucher	0009972207kk2425	2	80	413878579A	D0695	413878580A	25
D	02 SEP 2024 21:12:02	T0001	D2512	Singtel Shop 313@somerset	12902207	Singtel Prestige Voucher	0010176129Di2425	2	120	413879473A	D2512	413879474A	2
D	02 SEP 2024 21:26:23	V2456	D0595	Trends n Trendies Pte Ltd @ Raffles City	1012679017	Singtel Prestige Voucher	0009632426Tp2324	2	170	413829631A	D0595	413829632A	2
D	02 SEP 2024 21:37:12	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0010252947SU2425	1	80	413893073A	D2561	413893076A	25
D	02 SEP 2024 21:52:07	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0010205404Qf2425	1	200	413897604A	INT1	413897605A	22
D	02 SEP 2024 22:23:46	T0001	D2519	Eshop Delivery	 	Singtel Red Voucher	0010252168zJ2425	1	80	413900123A	INT1	413900124A	25
D	02 SEP 2024 22:30:31	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0010220396il2425	1	200	413900475A	INT1	413900476A	22
D	02 SEP 2024 22:46:25	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0010095659iQ2425	1	120	413901140A	INT1	413901141A	2
D	02 SEP 2024 22:54:48	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0010227565ln2425	1	200	413901556A	INT1	413901557A	22
D	02 SEP 2024 23:23:48	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0010230499Nx2425	1	200	413902790A	INT1	413902791A	22
D	02 SEP 2024 23:36:30	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0010180257YG2425	1	120	413903141A	INT1	413903142A	2
D	29 AUG 2024 14:59:50	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0010243560Zv2425	1	80	413108316A	D2623	413108319A	25
D	31 AUG 2024 15:29:28	T0001	D2634	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 1)	 	Singtel Red Voucher	0010252891zC2425	1	80	413539283A	D2634	413539286A	25
D	31 AUG 2024 20:05:03	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0010252295uc2425	1	80	413564638A	D2623	413564641A	25
T	199
