H	20240311 07:08:24	VoucherInfo	T
Record Type	Date	Vendor Code	Dealer Code	Dealer Name	Receipt no	Type	Voucher No	Quantity	Value	Order ID	Primary Dealer ID	Order Action ID	Voucher Type ID
D	10 MAR 2024 16:00:10	T0001	D2519	Eshop Delivery	 	Singtel Red Voucher	0009968175pA2324	1	80	385189919A	INT1	385189920A	25
D	10 MAR 2024 16:02:33	T0001	D2533	Singtel Shop Jurong Point	12763020	Singtel Prestige Voucher	0009267857VB2324	1	120	385189277A	D2533	385189278A	2
D	10 MAR 2024 16:03:45	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12763023	Singtel Red Voucher	0009968176es2324	8	80	385189636A	D2531	385189637A	25
D	10 MAR 2024 16:04:13	V2456	D0558	Trends n Trendies Pte Ltd @ West Gate	1012526404	Singtel Prestige Voucher	0009813832aF2324	4	120		D0558		2
D	10 MAR 2024 16:06:56	T0001	D2509	Singtel Shop Tampines	12763028	Singtel Red Voucher	0009968177TD2324	1	80	385189575A	D2509	385189576A	25
D	10 MAR 2024 16:08:39	V1650	D1658	Polaris Telecom Pte Ltd @ NEX	1012526401	Singtel Rewards Voucher	0009908496Ec2324	8	150	385190088A	D1658	385190089A	22
D	10 MAR 2024 16:11:30	T0001	D2533	Singtel Shop Jurong Point	12763037	Singtel Prestige Voucher	0009310276fs2324	2	170	385190424A	D2533	385190425A	2
D	10 MAR 2024 16:17:58	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12763046	Singtel Voucher (XO PLUS 168)	0009576552Wx2324	1	200		D2531		23
D	10 MAR 2024 16:24:57	V1638	D0666	Novel Communications @ Parkway Parade	1012526411	Singtel Prestige Voucher	0009269807oR2324	1	120	385191255A	D0666	385191256A	2
D	10 MAR 2024 16:25:43	V6869	D6876	ERAJAYA @ Novena Square	1012526412	Singtel Red Voucher	0009968181Fq2324	5	80	385191204A	D6876	385191205A	25
D	10 MAR 2024 16:25:54	V2456	D0532	Trends n Trendies Pte Ltd @ Causeway Point	1012526415	Singtel Red Voucher	0009968149Ct2324	5	80		D0532		25
D	10 MAR 2024 16:27:38	T0001	D2512	Singtel Shop 313@somerset	12763056	Singtel Red Voucher	0009968178FX2324	4	80	385191246A	D2512	385191247A	25
D	10 MAR 2024 16:27:55	T0001	D2506	Singtel Shop Causeway Point	12763057	Singtel Red Voucher	0009968179OW2324	1	80	385192003A	D2506	385192004A	25
D	10 MAR 2024 16:29:19	V1650	D1680	Rigel Telecom Pte Ltd @ Bedok Mall	1012526418	Singtel Rewards Voucher	0009907942ox2324	6	150	385180370A	D1680	385180371A	22
D	10 MAR 2024 16:30:24	T0001	D2511	Singtel Shop Bugis Junction	12763062	Singtel Prestige Voucher	0009550547IQ2324	1	120	385192316A	D2511	385192317A	2
D	10 MAR 2024 16:30:24	T0001	D2511	Singtel Shop Bugis Junction	12763062	Singtel Red Voucher	0009277336CZ2324	1	80	385192316A	D2511	385192317A	25
D	10 MAR 2024 16:40:26	T0001	D2509	Singtel Shop Tampines	12763081	Singtel Red Voucher	0009968183AA2324	2	80	385193139A	D2509	385193140A	25
D	10 MAR 2024 16:40:46	T0001	D2533	Singtel Shop Jurong Point	12763082	Singtel Rewards Voucher	0009907450bn2324	1	150	385193132A	D2533	385193133A	22
D	10 MAR 2024 16:41:27	V1650	D1658	Polaris Telecom Pte Ltd @ NEX	1012526435	Singtel Red Voucher	0009898298iA2425	1	80		D1658		25
D	10 MAR 2024 16:41:33	V1638	D0693	Novel Communication @ Tiong Bahru Plaza	1012526432	Singtel Rewards Voucher	0009909614xz2324	1	150	385192780A	D0693	385192781A	22
D	10 MAR 2024 16:41:40	T0001	D2533	Singtel Shop Jurong Point	12763083	Singtel Prestige Voucher	0009593311ji2324	4	120	385192617A	D2533	385192618A	2
D	10 MAR 2024 16:41:40	T0001	D2533	Singtel Shop Jurong Point	12763083	Singtel Red Voucher	0009901801XA2425	4	80	385192617A	D2533	385192618A	25
D	10 MAR 2024 16:42:52	T0001	D2509	Singtel Shop Tampines	12763085	Singtel Red Voucher	0009968180Ze2324	5	80	385192825A	D2509	385192826A	25
D	10 MAR 2024 16:45:46	T0001	D2506	Singtel Shop Causeway Point	12763088	Singtel Red Voucher	0009968186WP2324	14	80	385193217A	D2506	385193218A	25
D	10 MAR 2024 16:48:22	T0001	D2509	Singtel Shop Tampines	12763091	Singtel Red Voucher	0009968184Vc2324	4	80	385193073A	D2509	385193074A	25
D	10 MAR 2024 16:53:04	T0001	D2635	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 2)	 	Singtel Red Voucher	0009968185iE2324	1	80	385194701A	D2634	385194702A	25
D	10 MAR 2024 16:53:42	T0001	D2512	Singtel Shop 313@somerset	12763097	Singtel Rewards Voucher	0009917212eI2324	1	150	385194071A	D2512	385194072A	22
D	10 MAR 2024 16:57:07	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Recontract voucher	0009965650pB2324	1	50	385195074A	D2623	385195075A	14
D	10 MAR 2024 16:58:24	T0001	D2519	Eshop Delivery	 	Singtel Red Voucher	0009127959bE2324	1	80	385195180A	INT1	385195181A	25
D	10 MAR 2024 16:58:40	T0001	D2509	Singtel Shop Tampines	12763108	Singtel Prestige Voucher	0009955110LD2324	3	120	385194806A	D2509	385194807A	2
D	10 MAR 2024 16:58:40	T0001	D2509	Singtel Shop Tampines	12763108	Singtel Red Voucher	0009180280wg2324	3	80	385194806A	D2509	385194807A	25
D	10 MAR 2024 17:00:28	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009890742Oc2324	1	120	385195535A	INT1	385195536A	2
D	10 MAR 2024 17:01:22	V1453	D0345	3 Mobile @ Compass One	1012526449	Singtel Prestige Voucher	0009845756EW2324	5	170	385194765A	D0345	385194766A	2
D	10 MAR 2024 17:02:37	V1638	D0693	Novel Communication @ Tiong Bahru Plaza	1012526451	Singtel Rewards Voucher	0009916243jK2324	1	150	385192638A	D0693	385192639A	22
D	10 MAR 2024 17:05:27	T0001	D2512	Singtel Shop 313@somerset	12763118	Singtel Red Voucher	0009968187Zm2324	3	80	385195186A	D2512	385195187A	25
D	10 MAR 2024 17:06:01	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009345322xz2324	1	120	385195902A	INT1	385195903A	2
D	10 MAR 2024 17:06:20	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009342830Cd2324	1	120	385195916A	INT1	385195917A	2
D	10 MAR 2024 17:07:32	V1638	D0666	Novel Communications @ Parkway Parade	1012526455	Singtel Rewards Voucher	0009932609GE2324	2	150	385195605A	D0666	385195606A	22
D	10 MAR 2024 17:10:43	V1638	D0698	Novel Communication @ Lot 1  Shoppers Mall	1012526458	Singtel Rewards Voucher	0009916031dW2324	1	150	385195467A	D0698	385195468A	22
D	10 MAR 2024 17:13:39	V6869	D6875	ERAJAYA @ Plaza Singapura - D6875	1012526459	Singtel Prestige Voucher	0009544788Ur2324	2	170	385195934A	D6875	385195935A	2
D	10 MAR 2024 17:13:39	V6869	D6875	ERAJAYA @ Plaza Singapura - D6875	1012526459	Singtel Red Voucher	0009968188sM2324	2	80	385195934A	D6875	385195935A	25
D	10 MAR 2024 17:14:14	V1638	D0688	Novel Communication @ Waterway Point	1012526460	Singtel Rewards Voucher	0009910665Jz2324	4	150	385195183A	D0688	385195184A	22
D	10 MAR 2024 17:19:42	V1453	D0415	3 Mobile @ ION Orchard	1012526468	Singtel Rewards Voucher	0009916446Pa2324	1	150	385196527A	D0415	385196528A	22
D	10 MAR 2024 17:20:48	T0001	D2511	Singtel Shop Bugis Junction	12763134	Singtel Prestige Voucher	0009849579pO2324	1	120	385195633A	D2511	385195634A	2
D	10 MAR 2024 17:26:21	T0001	D2512	Singtel Shop 313@somerset	12763141	Singtel Prestige Voucher	0009551958eU2324	3	120	385191872A	D2512	385191873A	2
D	10 MAR 2024 17:26:27	T0001	D2509	Singtel Shop Tampines	12763142	Singtel Red Voucher	0009968189xg2324	10	80	385195548A	D2509	385195549A	25
D	10 MAR 2024 17:31:27	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009968208OS2324	1	80	385198356A	D2623	385198360A	25
D	10 MAR 2024 17:31:46	V1638	D0808	Novel Communication @ North Point	1012526483	Singtel Prestige Voucher	0009955190Qg2324	6	120	385196902A	D0808	385196903A	2
D	10 MAR 2024 17:31:46	V1638	D0808	Novel Communication @ North Point	1012526483	Singtel Red Voucher	0009133631ha2324	6	80	385196902A	D0808	385196903A	25
D	10 MAR 2024 17:31:46	V1638	D0808	Novel Communication @ North Point	1012526483	Singtel Voucher (XO Plus 288)	0009183558BC2324	6	500	385196902A	D0808	385196903A	26
D	10 MAR 2024 17:38:27	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009957187qp2324	1	120	385198854A	INT1	385198855A	2
D	10 MAR 2024 17:38:56	V1638	D0688	Novel Communication @ Waterway Point	1012526488	Singtel Rewards Voucher	0009905122Dv2324	1	150	385198428A	D0688	385198429A	22
D	10 MAR 2024 17:40:12	T0001	D2512	Singtel Shop 313@somerset	12763154	Singtel-UOB Voucher	0009818655IJ2324	4	300	385197237A	D2512	385197238A	20
D	10 MAR 2024 17:41:07	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12763156	Singtel Prestige Voucher	0009553055nD2324	1	120	385197846A	D2531	385197847A	2
D	10 MAR 2024 17:41:07	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12763156	Singtel Red Voucher	0009968191iL2324	1	80	385197846A	D2531	385197847A	25
D	10 MAR 2024 17:43:28	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009275289HV2324	1	120	385199331A	INT1	385199332A	2
D	10 MAR 2024 17:43:28	T0001	D2519	Eshop Delivery	 	Singtel Red Voucher	0009889380oA2425	1	80	385199331A	INT1	385199332A	25
D	10 MAR 2024 17:44:19	V1638	D0666	Novel Communications @ Parkway Parade	1012526495	Singtel Prestige Voucher	0009345735GK2324	4	170	385198501A	D0666	385198502A	2
D	10 MAR 2024 17:44:19	V1638	D0666	Novel Communications @ Parkway Parade	1012526495	Singtel Red Voucher	0009900402AY2425	4	80	385198501A	D0666	385198502A	25
D	10 MAR 2024 17:46:22	T0001	D2509	Singtel Shop Tampines	12763161	Singtel Red Voucher	0009118972aC2324	4	80	385199135A	D2509	385199136A	25
D	10 MAR 2024 17:48:37	T0001	D2511	Singtel Shop Bugis Junction	12763164	Singtel Red Voucher	0009968190Hj2324	3	80	385199252A	D2511	385199253A	25
D	10 MAR 2024 17:52:53	T0001	D2509	Singtel Shop Tampines	12763170	Singtel Prestige Voucher	0009553168JJ2324	2	120	385199594A	D2509	385199595A	2
D	10 MAR 2024 17:53:02	T0001	D2512	Singtel Shop 313@somerset	12763171	Singtel Prestige Voucher	0009809014Ik2324	4	120	385198391A	D2512	385198392A	2
D	10 MAR 2024 17:54:59	T0001	D2533	Singtel Shop Jurong Point	12763175	Singtel Prestige Voucher	0009139070xi2223	2	120	385199712A	D2533	385199713A	2
D	10 MAR 2024 17:55:29	T0001	D2511	Singtel Shop Bugis Junction	12763177	Singtel Voucher (SIM Only)	0009610475PB2324	1	100	385199810A	D2511	385199811A	24
D	10 MAR 2024 17:55:49	V1638	D0666	Novel Communications @ Parkway Parade	1012526512	Singtel Prestige Voucher	0009307236Uf2324	5	120		D0666		2
D	10 MAR 2024 17:56:31	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009892962Ds2324	1	170	385200451A	INT1	385200452A	2
D	10 MAR 2024 17:56:50	T0001	D2512	Singtel Shop 313@somerset	12763178	Singtel Red Voucher	0009968192Mo2324	2	80	385200267A	D2512	385200268A	25
D	10 MAR 2024 17:59:03	T0001	D2509	Singtel Shop Tampines	12763184	Singtel Prestige Voucher	0009274440uj2324	4	120	385199208A	D2509	385199209A	2
D	10 MAR 2024 17:59:03	T0001	D2509	Singtel Shop Tampines	12763184	Singtel Red Voucher	0009613867Qg2324	4	80	385199208A	D2509	385199209A	25
D	10 MAR 2024 18:00:38	V1650	D1674	Polaris Telecom Pte Ltd @ Paya Lebar Square (1 Fusion)	1012526513	Singtel Prestige Voucher	0009269654pF2324	2	120	385199525A	D1674	385199526A	2
D	10 MAR 2024 18:04:01	T0001	D2638	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 5)	 	Singtel Rewards Voucher	0009931834ul2324	1	150	385201002A	D2634	385201003A	22
D	10 MAR 2024 18:08:52	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009902637vg2324	1	150	385201243A	INT1	385201244A	22
D	10 MAR 2024 18:12:33	V1638	D0688	Novel Communication @ Waterway Point	1012526526	Singtel Prestige Voucher	0009633582mG2324	5	170	385200474A	D0688	385200475A	2
D	10 MAR 2024 18:25:15	V1638	D0695	Novel Communication @ West Mall	1012526540	Singtel Prestige Voucher	0009633088va2324	4	120	385199178A	D0695	385199179A	2
D	10 MAR 2024 18:28:06	T0001	D2509	Singtel Shop Tampines	12763218	Singtel Prestige Voucher	0009891942uc2324	7	120	385202178A	D2509	385202179A	2
D	10 MAR 2024 18:30:21	V1638	D0808	Novel Communication @ North Point	1012526543	Singtel Rewards Voucher	0009924138vm2324	2	150	385200806A	D0808	385200807A	22
D	10 MAR 2024 18:36:16	T0001	D2533	Singtel Shop Jurong Point	12763231	Singtel Prestige Voucher	0009138314hH2223	1	120	385202451A	D2533	385202452A	2
D	10 MAR 2024 18:36:45	V1650	D1680	Rigel Telecom Pte Ltd @Bedok mall	 	Singtel Voucher (Combo 12)	0009816324Uj2324	1	500	385203214A	D1680	385203215A	21
D	10 MAR 2024 18:37:13	V6869	D6877	ERAJAYA @ Toa Payoh	1012526550	Singtel Red Voucher	0009968195dJ2324	1	80	385202966A	D6877	385202967A	25
D	10 MAR 2024 18:37:39	V6869	D6880	ERAJAYA @ Great World City	1012526551	Singtel Red Voucher	0009968193Xu2324	2	80	385201632A	D6880	385201633A	25
D	10 MAR 2024 18:38:15	T0001	D2511	Singtel Shop Bugis Junction	12763234	Singtel Voucher (XO Plus 288)	0009958731XR2425	1	500	385202977A	D2511	385202978A	26
D	10 MAR 2024 18:42:19	V1650	D1672	Polaris Telecom Pte Ltd @ Loyang Point (1 Fusion)	1012526553	Singtel Prestige Voucher	0009139938Iw2223	1	120	385202940A	D1672	385202941A	2
D	10 MAR 2024 18:43:17	T0001	D2511	Singtel Shop Bugis Junction	12763238	Singtel Prestige Voucher	0009846110yR2324	1	120	385203607A	D2511	385203608A	2
D	10 MAR 2024 18:51:32	T0001	D2533	Singtel Shop Jurong Point	12763247	Singtel Red Voucher	0009968197kd2324	5	80	385203637A	D2533	385203638A	25
D	10 MAR 2024 18:52:09	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009904058pE2324	1	150	385204403A	INT1	385204404A	22
D	10 MAR 2024 18:52:09	T0001	D2519	Eshop Delivery	 	Singtel-UOB Voucher	0009147646fu2324	1	100	385204403A	INT1	385204404A	20
D	10 MAR 2024 18:52:23	T0001	D2512	Singtel Shop 313@somerset	12763250	Singtel Rewards Voucher	0009927299Sk2324	6	150	385203686A	D2512	385203687A	22
D	10 MAR 2024 18:56:55	T0001	D2509	Singtel Shop Tampines	12763253	Singtel Prestige Voucher	0009551407yz2324	9	120	385203708A	D2509	385203709A	2
D	10 MAR 2024 18:58:19	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009894758UD2324	1	120	385204793A	INT1	385204794A	2
D	10 MAR 2024 18:58:23	V1638	D0808	Novel Communication @ North Point	1012526563	Singtel Voucher (XO Plus 288)	0009351083pt2324	1	500	385202508A	D0808	385202509A	26
D	10 MAR 2024 18:59:14	V1650	D1680	Rigel Telecom Pte Ltd @ Bedok Mall	1012526564	Singtel Red Voucher	0009968196pt2324	5	80	385203956A	D1680	385203957A	25
D	10 MAR 2024 18:59:14	V1650	D1680	Rigel Telecom Pte Ltd @ Bedok Mall	1012526564	Singtel Rewards Voucher	0009903298BJ2324	5	150	385203956A	D1680	385203957A	22
D	10 MAR 2024 18:59:50	T0001	D2506	Singtel Shop Causeway Point	12763259	Singtel Rewards Voucher	0009916433XK2324	2	150	385204461A	D2506	385204462A	22
D	10 MAR 2024 19:07:08	T0001	D2533	Singtel Shop Jurong Point	12763268	Singtel Prestige Voucher	0009306765nd2324	4	120		D2533		2
D	10 MAR 2024 19:07:10	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12763266	Singtel Voucher (XO Plus 288)	0009548999Nk2324	1	500	385204339A	D2531	385204340A	26
D	10 MAR 2024 19:11:27	V6869	D6883	ERAJAYA SWASEMBADA @ The Woodleigh Mall	1012526575	Singtel Red Voucher	0009968198aS2324	3	80	385204380A	D6883	385204381A	25
D	10 MAR 2024 19:11:27	V6869	D6883	ERAJAYA SWASEMBADA @ The Woodleigh Mall	1012526575	Singtel Voucher (Combo 12)	0009853799vw2425	3	500	385204380A	D6883	385204381A	21
D	10 MAR 2024 19:13:46	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Prestige Voucher	0009311316WS2324	1	170	385206038A	D2623	385206039A	2
D	10 MAR 2024 19:13:46	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009189297Xv2324	1	80	385206038A	D2623	385206039A	25
D	10 MAR 2024 19:18:57	V6869	D6883	ERAJAYA SWASEMBADA @ The Woodleigh Mall	1012526582	Singtel Red Voucher	0009968200ku2324	1	80	385205957A	D6883	385205958A	25
D	10 MAR 2024 19:19:25	T0001	D2533	Singtel Shop Jurong Point	12763284	Singtel Red Voucher	0009968199zW2324	9	80	385205421A	D2533	385205422A	25
D	10 MAR 2024 19:22:39	V1638	D0666	Novel Communications @ Parkway Parade	1012526588	Singtel Prestige Voucher	0009269807oR2324	2	120	385191255A	D0666	385191256A	2
D	10 MAR 2024 19:25:24	V1650	D1678	Polaris Telecom Pte Ltd @ Yishun Junction 9 (Call Mobile Pte	1012526593	Singtel Prestige Voucher	0009176088hn2324	1	120	385205401A	D1678	385205402A	2
D	10 MAR 2024 19:25:27	T0001	D2506	Singtel Shop Causeway Point	12763292	Singtel Red Voucher	0009968203mj2324	7	80	385205830A	D2506	385205831A	25
D	10 MAR 2024 19:25:39	V1650	D1680	Rigel Telecom Pte Ltd @Bedok mall	 	Singtel Rewards Voucher	0009917609VA2324	1	150	385206892A	D1680	385206893A	22
D	10 MAR 2024 19:27:52	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012526595	Singtel Rewards Voucher	0009909974KP2324	4	150	385205780A	D0533	385205781A	22
D	10 MAR 2024 19:28:41	T0001	D2509	Singtel Shop Tampines	12763298	Singtel Red Voucher	0009968202Xs2324	6	80	385206315A	D2509	385206316A	25
D	10 MAR 2024 19:30:05	V1638	D0698	Novel Communication @ Lot 1  Shoppers Mall	1012526597	Singtel Rewards Voucher	0009903599Hh2324	1	150	385206544A	D0698	385206545A	22
D	10 MAR 2024 19:33:28	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009920487fw2324	1	150	385207538A	INT1	385207539A	22
D	10 MAR 2024 19:38:50	V1638	D0666	Novel Communications @ Parkway Parade	1012526605	Singtel Prestige Voucher	0009269807oR2324	2	120	385191255A	D0666	385191256A	2
D	10 MAR 2024 19:39:10	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12763309	Singtel Red Voucher	0009968204sm2324	1	80	385207293A	D2531	385207294A	25
D	10 MAR 2024 19:39:10	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12763309	Singtel Voucher (XO PLUS 168)	0009815570Rn2324	1	200	385207293A	D2531	385207294A	23
D	10 MAR 2024 19:39:59	V6869	D6877	ERAJAYA @ Toa Payoh	1012526608	Singtel Prestige Voucher	0009848829RG2324	1	120	385198762A	D6877	385198763A	2
D	10 MAR 2024 19:40:08	V2456	D0699	Trends n Trendies Pte Ltd @ Funan Shopping Center	1012526609	Singtel Prestige Voucher	0009894703Iq2324	1	120	385207443A	D0699	385207444A	2
D	10 MAR 2024 19:43:25	V1650	D1674	Rigel Telecom Pte Ltd @ Paya Lebar Square (1 Fusion)	 	Singtel Rewards Voucher	0009922812Jl2324	1	150	385208235A	D1674	385208236A	22
D	10 MAR 2024 19:43:31	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012526612	Singtel Rewards Voucher	0009923288jU2324	1	150	385207838A	D0533	385207839A	22
D	10 MAR 2024 19:44:21	V1638	D0688	Novel Communication @ Waterway Point	1012526613	Singtel Red Voucher	0009964659xP2425	2	80	385194182A	D0688	385194183A	25
D	10 MAR 2024 19:44:27	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009632031vP2324	1	170	385208289A	INT1	385208290A	2
D	10 MAR 2024 19:47:37	V1638	D0808	Novel Communication @ North Point	1012526617	Singtel Rewards Voucher	0009914002jO2324	1	150	385206850A	D0808	385206851A	22
D	10 MAR 2024 19:48:14	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009892058yD2324	1	120	385208516A	INT1	385208517A	2
D	10 MAR 2024 19:51:15	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009955689UP2324	1	120	385208825A	INT1	385208826A	2
D	10 MAR 2024 19:51:34	T0001	D2533	Singtel Shop Jurong Point	12763323	Singtel Red Voucher	0009968205OD2324	3	80	385207550A	D2533	385207551A	25
D	10 MAR 2024 19:52:46	V6869	D6880	ERAJAYA @ Great World City	1012526628	Singtel Prestige Voucher	0009953240AZ2324	3	120	385208093A	D6880	385208094A	2
D	10 MAR 2024 20:02:24	T0001	D2533	Singtel Shop Jurong Point	12763333	Singtel Prestige Voucher	0009892866Dr2324	6	120	385208071A	D2533	385208072A	2
D	10 MAR 2024 20:02:24	T0001	D2533	Singtel Shop Jurong Point	12763333	Singtel Red Voucher	0009968207dq2324	6	80	385208071A	D2533	385208072A	25
D	10 MAR 2024 20:11:45	V1638	D0808	Novel Communication @ North Point	1012526645	Singtel Prestige Voucher	0009175117Ez2324	1	120		D0808		2
D	10 MAR 2024 20:12:39	V1638	D0689	Novel Communication @ Clementi Mall	1012526646	Singtel Rewards Voucher	0009909640Ky2324	1	150	385206834A	D0689	385206835A	22
D	10 MAR 2024 20:13:08	T0001	D2506	Singtel Shop Causeway Point	12763346	Singtel Red Voucher	0009968201WE2324	2	80	385209898A	D2506	385209899A	25
D	10 MAR 2024 20:23:00	T0001	D2512	Singtel Shop 313@somerset	12763362	Singtel Prestige Voucher	0009849007sZ2324	4	100	385210483A	D2512	385210484A	2
D	10 MAR 2024 20:24:28	T0001	D2509	Singtel Shop Tampines	12763366	Singtel Rewards Voucher	0009922605jh2324	1	150	385210529A	D2509	385210530A	22
D	10 MAR 2024 20:24:43	T0001	D2509	Singtel Shop Tampines	12763368	Singtel Prestige Voucher	0009143699VO2223	2	120		D2509		2
D	10 MAR 2024 20:26:00	V6869	D6875	ERAJAYA @ Plaza Singapura - D6875	1012526656	Singtel Prestige Voucher	0009309641zq2324	1	120	385209810A	D6875	385209811A	2
D	10 MAR 2024 20:26:28	T0001	D2506	Singtel Shop Causeway Point	12763369	Singtel Red Voucher	0009126104SL2324	3	80	385210549A	D2506	385210550A	25
D	10 MAR 2024 20:26:41	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12763370	Singtel Prestige Voucher	0009890826Pw2324	2	170	385210659A	D2531	385210660A	2
D	10 MAR 2024 20:26:41	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12763370	Singtel Voucher (XO Plus 288)	0009853971Es2425	2	500	385210659A	D2531	385210660A	26
D	10 MAR 2024 20:31:19	V1650	D1680	Rigel Telecom Pte Ltd @ Bedok Mall	1012526665	Singtel Rewards Voucher	0009929711Xi2324	1	150	385211277A	D1680	385211278A	22
D	10 MAR 2024 20:31:37	V1638	D0808	Novel Communication @ North Point	1012526666	Singtel Prestige Voucher	0009312447Fq2324	2	120	385179480A	D0808	385179481A	2
D	10 MAR 2024 20:32:29	T0001	D2509	Singtel Shop Tampines	12763377	Singtel Red Voucher	0009968209CP2324	5	80	385211110A	D2509	385211111A	25
D	10 MAR 2024 20:37:22	V6869	D6882	ERAJAYA @ Sengkang Grand Mall	1012526669	Singtel Prestige Voucher	0009178179dN2324	1	170	385210879A	D6882	385210880A	2
D	10 MAR 2024 20:41:14	T0001	D2512	Singtel Shop 313@somerset	12763381	Singtel Rewards Voucher	0009914963Cj2324	1	150	385211150A	D2512	385211151A	22
D	10 MAR 2024 20:47:08	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012526676	Singtel Red Voucher	0009637271rs2324	3	80	385211540A	D0533	385211541A	25
D	10 MAR 2024 20:48:09	V6869	D6883	ERAJAYA SWASEMBADA @ The Woodleigh Mall	1012526678	Singtel Red Voucher	0009968210hz2324	4	80	385211328A	D6883	385211329A	25
D	10 MAR 2024 20:51:02	T0001	D2511	Singtel Shop Bugis Junction	12763397	Singtel Rewards Voucher	0009926380MP2324	5	150	385212278A	D2511	385212279A	22
D	10 MAR 2024 20:51:32	T0001	D2509	Singtel Shop Tampines	12763398	Singtel Red Voucher	0009968212QM2324	3	80	385212450A	D2509	385212451A	25
D	10 MAR 2024 20:51:40	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009812239jU2324	1	120	385212964A	INT1	385212965A	2
D	10 MAR 2024 20:52:23	V1650	D1680	Rigel Telecom Pte Ltd @ Bedok Mall	1012526680	Singtel Rewards Voucher	0009915854dQ2324	3	150	385212598A	D1680	385212599A	22
D	10 MAR 2024 20:55:00	V6869	D6876	ERAJAYA @ Novena Square	1012526683	Singtel Prestige Voucher	0009275505CD2324	3	120	385212898A	D6876	385212899A	2
D	10 MAR 2024 20:55:00	V6869	D6876	ERAJAYA @ Novena Square	1012526683	Singtel Red Voucher	0009968213xI2324	3	80	385212898A	D6876	385212899A	25
D	10 MAR 2024 20:57:39	V1638	D0688	Novel Communication @ Waterway Point	1012526687	Singtel Red Voucher	0009126060Qd2324	6	80	385021051A	D0688	385021052A	25
D	10 MAR 2024 21:00:53	T0001	D2533	Singtel Shop Jurong Point	12763402	Singtel Prestige Voucher	0009810048Wh2324	4	120	385212907A	D2533	385212908A	2
D	10 MAR 2024 21:00:53	T0001	D2533	Singtel Shop Jurong Point	12763402	Singtel Voucher (Combo 12)	0009183327Ug2324	4	500	385212907A	D2533	385212908A	21
D	10 MAR 2024 21:03:29	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012526689	Singtel Prestige Voucher	0009306819RI2324	5	120	385213051A	D0533	385213052A	2
D	10 MAR 2024 21:05:28	T0001	D2512	Singtel Shop 313@somerset	12763406	Singtel Red Voucher	0009902204WL2425	3	80	385211784A	D2512	385211785A	25
D	10 MAR 2024 21:25:52	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009891416Da2324	1	120	385215177A	INT1	385215178A	2
D	10 MAR 2024 21:30:45	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009927790Qw2324	1	150	385215468A	INT1	385215469A	22
D	10 MAR 2024 22:06:11	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009892987mL2324	1	120	385218945A	INT1	385218946A	2
D	10 MAR 2024 22:28:47	T0001	D2519	Eshop Delivery	 	Singtel Red Voucher	0009616074XH2324	1	80	385219906A	INT1	385219907A	25
D	10 MAR 2024 22:34:15	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009892919Lm2324	1	120	385220199A	INT1	385220200A	2
D	10 MAR 2024 22:34:20	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009953533az2324	1	120	385220205A	INT1	385220206A	2
T	318
