H	20240227 06:15:09	VoucherInfo	T
Record Type	Date	Vendor Code	Dealer Code	Dealer Name	Receipt no	Type	Voucher No	Quantity	Value	Order ID	Primary Dealer ID	Order Action ID	Voucher Type ID
D	26 FEB 2024 18:39:09	T0001	D2509	Singtel Shop Tampines	12753256	Singtel Voucher (XO Plus 288)	0009852093Pu2324	3	500		D2509		26
D	26 FEB 2024 18:39:29	V1650	D1661	Polaris Telecom Pte Ltd @ Jurong West 495 (Pod Contact)	1012515005	Singtel Red Voucher	0009781934BR2324	1	80	383242813A	D1661	383242814A	25
D	26 FEB 2024 18:41:24	T0001	D2634	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 1)	 	Singtel Red Voucher	0009950078tb2324	1	80	383243783A	D2634	383243785A	25
D	26 FEB 2024 18:43:12	T0001	D2519	Eshop Delivery	 	Singtel Voucher (SIM Only)	0009797741wn2324	1	50	383243904A	INT1	383243905A	24
D	26 FEB 2024 18:48:58	T0001	D2635	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 2)	 	Singtel Red Voucher	0009950077YN2324	1	80	383244556A	D2634	383244557A	25
D	26 FEB 2024 18:51:02	V1650	D1681	Rigel Telecom Pte Ltd @ Changi City Point	1012515017	Singtel Voucher (XO PLUS 168)	0009935133rq2324	2	200	383243416A	D1681	383243417A	23
D	26 FEB 2024 18:52:28	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753274	Singtel Red Voucher	0009950076Fs2324	5	80	383244002A	D2531	383244003A	25
D	26 FEB 2024 18:52:28	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753274	Singtel Rewards Voucher	0009922616aR2324	5	150	383244002A	D2531	383244003A	22
D	26 FEB 2024 18:54:11	T0001	D2506	Singtel Shop Causeway Point	12753278	Singtel Prestige Voucher	0009311880NW2324	8	120	383242089A	D2506	383242090A	2
D	26 FEB 2024 18:54:12	T0001	D2511	Singtel Shop Bugis Junction	12753279	Singtel Rewards Voucher	0009921952ka2324	5	150	383244055A	D2511	383244056A	22
D	26 FEB 2024 18:55:45	V1650	D1655	Rigel Telecom Pte Ltd @ Sun Plaza	1012515025	Singtel Prestige Voucher	0009344820vo2324	5	120		D1655		2
D	26 FEB 2024 19:12:29	T0001	D2533	Singtel Shop Jurong Point	12753300	Singtel Red Voucher	0009354294Ql2324	1	80	383245038A	D2533	383245039A	25
D	26 FEB 2024 19:14:00	T0001	D2511	Singtel Shop Bugis Junction	12753306	Singtel Voucher (XO Plus 288)	0009781043kJ2324	1	500		D2511		26
D	26 FEB 2024 19:14:42	T0001	D2506	Singtel Shop Causeway Point	12753307	Singtel Rewards Voucher	0009925704Yz2324	5	150	383242573A	D2506	383242574A	22
D	26 FEB 2024 19:17:50	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950088cr2324	1	80	383246903A	D2561	383246905A	25
D	26 FEB 2024 19:19:35	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950086DJ2324	1	80	383247389A	D2623	383247390A	25
D	26 FEB 2024 19:21:14	T0001	D2506	Singtel Shop Causeway Point	12753314	Singtel Voucher (Combo 12)	0009107987xj2324	3	500	383246860A	D2506	383246861A	21
D	26 FEB 2024 19:29:48	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753327	Singtel Red Voucher	0009950079al2324	3	80	383246353A	D2531	383246354A	25
D	26 FEB 2024 19:33:21	T0001	D2512	Singtel Shop 313@somerset	12753334	Singtel Red Voucher	0009950080wB2324	6	80	383247908A	D2512	383247909A	25
D	26 FEB 2024 19:35:26	T0001	D2506	Singtel Shop Causeway Point	12753335	Singtel Red Voucher	0009950085pB2324	9	80	383247508A	D2506	383247509A	25
D	26 FEB 2024 19:35:46	T0001	D2509	Singtel Shop Tampines	12753336	Singtel Red Voucher	0009950081Wj2324	2	80	383248094A	D2509	383248095A	25
D	26 FEB 2024 19:43:22	T0001	D2512	Singtel Shop 313@somerset	12753344	Singtel Red Voucher	0009900312DA2425	5	80	383248252A	D2512	383248253A	25
D	26 FEB 2024 19:43:33	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012515064	Singtel Prestige Voucher	0009107267xK2223	9	120	383248883A	D0533	383248884A	2
D	26 FEB 2024 19:43:33	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012515064	Singtel Red Voucher	0009950084lQ2324	9	80	383248883A	D0533	383248884A	25
D	26 FEB 2024 19:44:56	V6869	D6880	ERAJAYA @ Great World City	1012515065	Singtel Red Voucher	0009950083zq2324	1	80	383248834A	D6880	383248835A	25
D	26 FEB 2024 19:44:56	V6869	D6880	ERAJAYA @ Great World City	1012515065	Singtel Rewards Voucher	0009913294Bi2324	1	150	383248834A	D6880	383248835A	22
D	26 FEB 2024 19:50:21	T0001	D2533	Singtel Shop Jurong Point	12753351	Singtel Prestige Voucher	0009310370Ie2324	1	120	383249242A	D2533	383249243A	2
D	26 FEB 2024 19:50:21	T0001	D2533	Singtel Shop Jurong Point	12753351	Singtel Voucher (Combo 12)	0009108030FO2324	1	500	383249242A	D2533	383249243A	21
D	26 FEB 2024 19:54:52	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009342574ZO2324	1	100	383250333A	INT1	383250334A	2
D	26 FEB 2024 19:56:09	T0001	D2533	Singtel Shop Jurong Point	12753356	Singtel Red Voucher	0009950087Mn2324	1	80	383249491A	D2533	383249492A	25
D	26 FEB 2024 19:56:09	T0001	D2533	Singtel Shop Jurong Point	12753356	Singtel Rewards Voucher	0009915460fP2324	1	150	383249491A	D2533	383249492A	22
D	26 FEB 2024 20:03:01	T0001	D2512	Singtel Shop 313@somerset	12753365	Singtel Rewards Voucher	0009907735xD2324	3	150	383250002A	D2512	383250003A	22
D	26 FEB 2024 20:03:54	T0001	D2533	Singtel Shop Jurong Point	12753366	Singtel Prestige Voucher	0009268560mp2324	3	120	383250524A	D2533	383250525A	2
D	26 FEB 2024 20:04:01	V1638	D0808	Novel Communication @ North Point	1012515079	Singtel Rewards Voucher	0009905397Yb2324	1	150	383250369A	D0808	383250370A	22
D	26 FEB 2024 20:07:32	T0001	D2509	Singtel Shop Tampines	12753373	Singtel Prestige Voucher	0009847002jv2324	4	120	383250517A	D2509	383250518A	2
D	26 FEB 2024 20:12:38	V1650	D1658	Polaris Telecom Pte Ltd @ NEX	1012515089	Singtel Rewards Voucher	0009926862AR2324	1	150	383250507A	D1658	383250508A	22
D	26 FEB 2024 20:23:36	T0001	D2509	Singtel Shop Tampines	12753388	Singtel Red Voucher	0009264708cj2324	3	80	383252532A	D2509	383252533A	25
D	26 FEB 2024 20:24:21	T0001	D2533	Singtel Shop Jurong Point	12753389	Singtel Red Voucher	0009950089WQ2324	10	80	383251582A	D2533	383251583A	25
D	26 FEB 2024 20:24:21	T0001	D2533	Singtel Shop Jurong Point	12753389	Singtel Rewards Voucher	0009904159Bp2324	10	150	383251582A	D2533	383251583A	22
D	26 FEB 2024 20:25:30	T0001	D2533	Singtel Shop Jurong Point	12753391	Singtel Red Voucher	0009950090EL2324	1	80	383251928A	D2533	383251929A	25
D	26 FEB 2024 20:25:30	T0001	D2533	Singtel Shop Jurong Point	12753391	Singtel Rewards Voucher	0009910500Yj2324	1	150	383251928A	D2533	383251929A	22
D	26 FEB 2024 20:26:11	T0001	D2506	Singtel Shop Causeway Point	12753392	Singtel Prestige Voucher	0009142334ex2223	7	120	383252684A	D2506	383252685A	2
D	26 FEB 2024 20:29:38	V2456	D0532	Trends n Trendies Pte Ltd @ Causeway Point	1012515105	Singtel Voucher (SIM Only)	0009949871iC2425	1	100		D0532		24
D	26 FEB 2024 20:34:26	V2456	D0532	Trends n Trendies Pte Ltd @ Causeway Point	1012515109	Singtel Voucher (SIM Only)	0009568670Zk2324	2	100		D0532		24
D	26 FEB 2024 20:38:51	V1650	D1660	Polaris Telecom Pte Ltd @ Hougang 1 (1 Fusion)	1012515111	Singtel Red Voucher	0009637401Fq2324	4	80	383251770A	D1660	383251771A	25
D	26 FEB 2024 20:38:59	V6869	D6879	ERAJAYA @ PAYA LEBAR QUARTER	1012515112	Singtel Red Voucher	0009950092Oi2324	1	80	383252966A	D6879	383252967A	25
D	26 FEB 2024 20:38:59	V6869	D6879	ERAJAYA @ PAYA LEBAR QUARTER	1012515112	Singtel Rewards Voucher	0009924806mf2324	1	150	383252966A	D6879	383252967A	22
D	26 FEB 2024 20:39:29	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012515113	Singtel Red Voucher	0009950097wg2324	4	80	383253342A	D0533	383253343A	25
D	26 FEB 2024 20:44:20	V1638	D0666	Novel Communications @ Parkway Parade	1012515115	Singtel Prestige Voucher	0009813271fc2324	6	120	383253261A	D0666	383253262A	2
D	26 FEB 2024 20:44:21	T0001	D2634	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 1)	 	Singtel Red Voucher	0009950095cY2324	1	80	383254310A	D2634	383254313A	25
D	26 FEB 2024 20:46:43	T0001	D2533	Singtel Shop Jurong Point	12753407	Singtel Rewards Voucher	0009904522JG2324	3	150	383254227A	D2533	383254228A	22
D	26 FEB 2024 20:53:50	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753415	Singtel Red Voucher	0009950094ZB2324	1	80	383254262A	D2531	383254263A	25
D	26 FEB 2024 20:57:14	T0001	D2511	Singtel Shop Bugis Junction	12753421	Singtel Red Voucher	0009950093nC2324	3	80	383253716A	D2511	383253717A	25
D	26 FEB 2024 20:59:06	V1638	D0689	Novel Communication @ Clementi Mall	1012515125	Singtel Prestige Voucher	0009550415hE2324	2	120	383253888A	D0689	383253889A	2
D	26 FEB 2024 21:01:30	T0001	D2511	Singtel Shop Bugis Junction	12753426	Singtel Rewards Voucher	0009910561Ep2324	1	150	383255127A	D2511	383255128A	22
D	26 FEB 2024 21:02:17	T0001	D2519	Eshop Delivery	 	Singtel Red Voucher	0009889330nu2324	1	80	383255486A	INT1	383255487A	25
D	26 FEB 2024 21:05:32	T0001	D2533	Singtel Shop Jurong Point	12753433	Singtel Rewards Voucher	0009921663Ee2324	2	150	383255166A	D2533	383255167A	22
D	26 FEB 2024 21:08:21	T0001	D2511	Singtel Shop Bugis Junction	 	Singtel Red Voucher	0009950096hV2324	1	80	383255785A	D2511	383255786A	25
D	26 FEB 2024 21:44:21	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009143140Mt2223	1	120	383257674A	INT1	383257675A	2
D	26 FEB 2024 22:36:51	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950100Dm2324	1	80	383260015A	D2623	383260017A	25
T	217
