H	20240228 06:21:34	VoucherInfo	T
Record Type	Date	Vendor Code	Dealer Code	Dealer Name	Receipt no	Type	Voucher No	Quantity	Value	Order ID	Primary Dealer ID	Order Action ID	Voucher Type ID
D	27 FEB 2024 16:47:30	V1638	D0688	Novel Communication @ Waterway Point	1012515509	Singtel Voucher (Combo 12)	0009183166ve2324	8	500		D0688		21
D	27 FEB 2024 16:47:30	V1638	D0688	Novel Communication @ Waterway Point	1012515509	Singtel Voucher (SIM Only)	0009605600ME2324	8	100		D0688		24
D	27 FEB 2024 16:56:06	T0001	D2506	Singtel Shop Causeway Point	12753858	Singtel Red Voucher	0009950816FV2324	7	80	383359414A	D2506	383359415A	25
D	27 FEB 2024 16:56:22	V1650	D1633	Rigel Telecom Pte Ltd @ Our Tampines Hub	1012515513	Singtel Rewards Voucher	0009925188dF2324	2	150	383359180A	D1633	383359181A	22
D	27 FEB 2024 16:56:49	V1638	D0697	Novel Communication @ Hillion Mall	1012515516	Singtel Prestige Voucher	0009274567Ng2324	1	120		D0697		2
D	27 FEB 2024 16:56:49	V1638	D0697	Novel Communication @ Hillion Mall	1012515516	Singtel Voucher (SIM Only)	0009568149TJ2324	1	100		D0697		24
D	27 FEB 2024 16:56:51	V1453	D0845	3 Mobile @ Hougang Mall	1012515515	Singtel Prestige Voucher	0009347192Ln2324	5	170	383338433A	D0845	383338434A	2
D	27 FEB 2024 16:56:51	V1453	D0845	3 Mobile @ Hougang Mall	1012515515	Singtel Red Voucher	0009950790ms2324	5	80	383338433A	D0845	383338434A	25
D	27 FEB 2024 16:58:48	V1638	D0697	Novel Communication @ Hillion Mall	1012515518	Singtel Voucher (SIM Only)	0009562406qt2324	1	100		D0697		24
D	27 FEB 2024 17:01:11	V1453	D0845	3 Mobile @ Hougang Mall	1012515520	Singtel Rewards Voucher	0009907645os2324	2	150	383360354A	D0845	383360355A	22
D	27 FEB 2024 17:06:05	T0001	D2511	Singtel Shop Bugis Junction	12753868	Singtel Prestige Voucher	0009546952eI2324	1	120	383361044A	D2511	383361045A	2
D	27 FEB 2024 17:06:05	T0001	D2511	Singtel Shop Bugis Junction	12753868	Singtel Voucher (Combo 12)	0009034815VK2324	1	500	383361044A	D2511	383361045A	21
D	27 FEB 2024 17:07:36	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753870	Singtel Prestige Voucher	0009103885Ac2223	3	120	383360449A	D2531	383360450A	2
D	27 FEB 2024 17:07:36	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753870	Singtel Red Voucher	0009950817xR2324	3	80	383360449A	D2531	383360450A	25
D	27 FEB 2024 17:08:37	V1650	D1688	Rigel Telecom Pte Ltd @ One Raffles Place	1012515524	Singtel Prestige Voucher	0009104054It2223	6	120	383360579A	D1688	383360580A	2
D	27 FEB 2024 17:08:37	V1650	D1688	Rigel Telecom Pte Ltd @ One Raffles Place	1012515524	Singtel Red Voucher	0009950819jT2324	6	80	383360579A	D1688	383360580A	25
D	27 FEB 2024 17:12:18	T0001	D2506	Singtel Shop Causeway Point	12753878	Singtel Prestige Voucher	0009636525Nw2324	1	120		D2506		2
D	27 FEB 2024 17:16:41	V2456	D0699	Trends n Trendies Pte Ltd @ Funan Shopping Center	1012515540	Singtel Prestige Voucher	0009106445cI2223	4	120	383361578A	D0699	383361579A	2
D	27 FEB 2024 17:18:25	V1638	D0808	Novel Communication @ North Point	1012515551	Singtel Rewards Voucher	0009918053Js2324	1	150	383359926A	D0808	383359927A	22
D	27 FEB 2024 17:18:39	V2456	D0558	Trends n Trendies Pte Ltd @ West Gate	1012515553	Singtel Prestige Voucher	0009274340Ga2324	1	120	383361868A	D0558	383361869A	2
D	27 FEB 2024 17:22:24	V1650	D1671	Polaris Telecom Pte Ltd @ Tampines Mart (Summer Telecom)	1012515560	Singtel Voucher (SIM Only)	0009945565AC2425	1	100		D1671		24
D	27 FEB 2024 17:24:54	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950822IH2324	1	80	383363199A	D2623	383363201A	25
D	27 FEB 2024 17:25:04	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009913787Kp2324	1	150	383363220A	INT1	383363221A	22
D	27 FEB 2024 17:29:00	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009105981vF2223	1	120	383363482A	INT1	383363483A	2
D	27 FEB 2024 17:30:45	T0001	D2533	Singtel Shop Jurong Point	12753896	Singtel Red Voucher	0009558839Yp2324	2	80	383362440A	D2533	383362441A	25
D	27 FEB 2024 17:36:17	V1638	D0697	Novel Communication @ Hillion Mall	1012515587	Singtel Rewards Voucher	0009903920hT2324	1	150	383363753A	D0697	383363754A	22
D	27 FEB 2024 17:40:22	T0001	D2635	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 2)	 	Singtel Red Voucher	0009950821Fk2324	1	80	383364495A	D2634	383364496A	25
D	27 FEB 2024 17:50:29	V1638	D0666	Novel Communications @ Parkway Parade	1012515619	Singtel Red Voucher	0009120226rb2324	7	80	383363445A	D0666	383363446A	25
D	27 FEB 2024 17:56:44	T0001	D2509	Singtel Shop Tampines	12753920	Singtel Rewards Voucher	0009914047Ql2324	3	150	383365000A	D2509	383365001A	22
D	27 FEB 2024 17:59:35	T0001	D2512	Singtel Shop 313@somerset	12753923	Singtel Red Voucher	0009950823zM2324	2	80	383365377A	D2512	383365378A	25
D	27 FEB 2024 18:13:04	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009948258mw2324	1	80	383367035A	D2623	383367036A	25
D	27 FEB 2024 18:15:36	V2456	D0556	Trends n Trendies Pte Ltd @ Chinatown Point	1012515672	Singtel Rewards Voucher	0009904183Ih2324	7	150	383366177A	D0556	383366178A	22
D	27 FEB 2024 18:26:15	V6869	D6875	ERAJAYA @ Plaza Singapura - D6875	1012515695	Singtel Red Voucher	0009950826Ch2324	2	80	383367370A	D6875	383367371A	25
D	27 FEB 2024 18:27:02	V1650	D1672	Polaris Telecom Pte Ltd @ Loyang Point (1 Fusion)	1012515696	Singtel Prestige Voucher	0009891090sZ2324	1	170		D1672		2
D	27 FEB 2024 18:27:02	V1650	D1672	Polaris Telecom Pte Ltd @ Loyang Point (1 Fusion)	1012515696	Singtel Red Voucher	0009613497nT2324	1	80		D1672		25
D	27 FEB 2024 18:27:13	V1638	D0666	Novel Communications @ Parkway Parade	1012515697	Singtel Prestige Voucher	0009847943Bn2324	5	120		D0666		2
D	27 FEB 2024 18:36:49	V1638	D0688	Novel Communication @ Waterway Point	1012515705	Singtel Prestige Voucher	0009849502sw2324	3	120	383367871A	D0688	383367872A	2
D	27 FEB 2024 18:41:14	T0001	D2506	Singtel Shop Causeway Point	12753970	Singtel-UOB Voucher	0009277169Fr2324	1	300		D2506		20
D	27 FEB 2024 18:41:22	T0001	D2511	Singtel Shop Bugis Junction	12753969	Singtel Voucher (SIM Only)	0009884562Ao2425	2	50	383368944A	D2511	383368945A	24
D	27 FEB 2024 18:47:41	V1638	D0666	Novel Communications @ Parkway Parade	1012515718	Singtel Prestige Voucher	0009891976bg2324	8	170	383369274A	D0666	383369275A	2
D	27 FEB 2024 18:47:41	V1638	D0666	Novel Communications @ Parkway Parade	1012515718	Singtel Red Voucher	0009901571ar2425	8	80	383369274A	D0666	383369275A	25
D	27 FEB 2024 18:56:12	T0001	D2533	Singtel Shop Jurong Point	12753979	Singtel Rewards Voucher	0009907989hY2324	1	150	383370148A	D2533	383370149A	22
D	27 FEB 2024 18:58:29	V1638	D0666	Novel Communications @ Parkway Parade	1012515739	Singtel Rewards Voucher	0009915789NS2324	1	150	383370061A	D0666	383370062A	22
D	27 FEB 2024 18:59:57	T0001	D2509	Singtel Shop Tampines	12753982	Singtel Rewards Voucher	0009915966NZ2324	3	150	383370500A	D2509	383370501A	22
D	27 FEB 2024 19:00:20	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753983	Singtel Prestige Voucher	0009848326ey2324	1	120	383370622A	D2531	383370623A	2
D	27 FEB 2024 19:03:25	V6869	D6883	Erajaya Swasembada Pte Ltd @ The Woodleigh Mall	 	Singtel Red Voucher	0009950828qb2324	1	80	383371606A	D6875	383371607A	25
D	27 FEB 2024 19:09:31	V2456	D0532	Trends n Trendies Pte Ltd @ Causeway Point	1012515762	Singtel Prestige Voucher	0009102880aj2223	5	120	383371656A	D0532	383371657A	2
D	27 FEB 2024 19:09:31	V2456	D0532	Trends n Trendies Pte Ltd @ Causeway Point	1012515762	Singtel Rewards Voucher	0009923151wq2324	5	150	383371656A	D0532	383371657A	22
D	27 FEB 2024 19:20:59	V6869	D6882	ERAJAYA @ Sengkang Grand Mall	1012515776	Singtel Red Voucher	0009950831Hu2324	2	80	383372079A	D6882	383372080A	25
D	27 FEB 2024 19:31:57	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12754027	Singtel Voucher (XO Plus 288)	0009896508EX2425	1	500	383373224A	D2531	383373225A	26
D	27 FEB 2024 19:33:15	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950837xQ2324	1	80	383374211A	D2623	383374213A	25
D	27 FEB 2024 19:34:41	V2456	D0699	Trends n Trendies Pte Ltd @ Funan Shopping Center	1012515793	Singtel Red Voucher	0009950834Mi2324	1	80	383373743A	D0699	383373744A	25
D	27 FEB 2024 19:34:59	V1638	D0688	Novel Communication @ Waterway Point	1012515795	Singtel Red Voucher	0009950824Mp2324	1	80	383373533A	D0688	383373534A	25
D	27 FEB 2024 19:36:04	V1650	D1658	Polaris Telecom Pte Ltd @ NEX	1012515798	Singtel Prestige Voucher	0009145230UD2223	1	120		D1658		2
D	27 FEB 2024 19:37:40	T0001	D2509	Singtel Shop Tampines	12754034	Singtel Voucher (Combo 12)	0009853764Kw2425	1	500		D2509		21
D	27 FEB 2024 19:38:45	T0001	D2638	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 5)	 	Singtel Red Voucher	0009950835eY2324	1	80	383374583A	D2634	383374584A	25
D	27 FEB 2024 19:39:11	T0001	D2533	Singtel Shop Jurong Point	12754037	Singtel Red Voucher	0009950829uH2324	6	80	383373524A	D2533	383373525A	25
D	27 FEB 2024 19:53:01	V1650	D1658	Polaris Telecom Pte Ltd @ NEX	1012515825	Singtel Prestige Voucher	0009542087Ld2324	2	170		D1658		2
D	27 FEB 2024 19:55:51	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012515827	Singtel Prestige Voucher	0009138406yS2223	5	120	383374604A	D0533	383374605A	2
D	27 FEB 2024 19:55:51	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012515827	Singtel Red Voucher	0009900324GJ2425	5	80	383374604A	D0533	383374605A	25
D	27 FEB 2024 20:02:07	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12754070	Singtel Red Voucher	0009950836ss2324	1	80	383374964A	D2531	383374965A	25
D	27 FEB 2024 20:02:07	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12754070	Singtel Voucher (Combo 12)	0009896832vW2425	1	500	383374964A	D2531	383374965A	21
D	27 FEB 2024 20:04:40	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009903358QY2324	1	150	383376963A	INT1	383376964A	22
D	27 FEB 2024 20:07:11	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012515833	Singtel Red Voucher	0009950845tp2324	1	80	383374913A	D0533	383374914A	25
D	27 FEB 2024 20:08:18	T0001	D2533	Singtel Shop Jurong Point	12754077	Singtel Prestige Voucher	0009179345Sm2324	5	120	383376258A	D2533	383376259A	2
D	27 FEB 2024 20:09:09	V1453	D0335	3 Mobile @ Junction 8	1012515836	Singtel Red Voucher	0009950838aP2324	3	80	383375967A	D0335	383375968A	25
D	27 FEB 2024 20:15:41	V1638	D0688	Novel Communication @ Waterway Point	1012515841	Singtel Prestige Voucher	0009143132cU2223	1	120	383377344A	D0688	383377345A	2
D	27 FEB 2024 20:21:56	T0001	D2533	Singtel Shop Jurong Point	 	Singtel Voucher (XO Plus 288)	0009319437xP2324	1	500	383378810A	D2533	383378811A	26
D	27 FEB 2024 20:28:35	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12754100	Singtel Rewards Voucher	0009921255ke2324	3	150	383378884A	D2531	383378885A	22
D	27 FEB 2024 20:40:42	T0001	D2533	Singtel Shop Jurong Point	12754123	Singtel Red Voucher	0009950843KL2324	4	80	383379480A	D2533	383379481A	25
D	27 FEB 2024 20:42:48	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012515862	Singtel Prestige Voucher	0009138406yS2223	6	120	383374604A	D0533	383374605A	2
D	27 FEB 2024 20:42:48	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012515862	Singtel Red Voucher	0009900324GJ2425	6	80	383374604A	D0533	383374605A	25
D	27 FEB 2024 20:47:43	T0001	D2533	Singtel Shop Jurong Point	12754134	Singtel Prestige Voucher	0009346044ot2324	1	120	383380541A	D2533	383380542A	2
D	27 FEB 2024 20:51:02	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12754137	Singtel Red Voucher	0009950844er2324	1	80	383380158A	D2531	383380159A	25
D	27 FEB 2024 20:52:40	V1650	D1680	Rigel Telecom Pte Ltd @ Bedok Mall	1012515871	Singtel Rewards Voucher	0009903899fA2324	2	150	383380868A	D1680	383380869A	22
D	27 FEB 2024 20:53:03	T0001	D2533	Singtel Shop Jurong Point	12754141	Singtel-UOB Voucher	0009185476dn2324	3	100		D2533		20
D	27 FEB 2024 21:00:17	T0001	D2509	Singtel Shop Tampines	12754154	Singtel Rewards Voucher	0009909436HM2324	5	150	383381285A	D2509	383381286A	22
D	27 FEB 2024 21:05:05	T0001	D2509	Singtel Shop Tampines	12754159	Singtel Prestige Voucher	0009890539sp2324	2	120		D2509		2
D	27 FEB 2024 21:06:05	T0001	D2509	Singtel Shop Tampines	12754160	Singtel Red Voucher	0009950840Kn2324	3	80	96543217A	D2509	96543218A	25
D	27 FEB 2024 21:11:56	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009632203Mn2324	1	120	383382316A	INT1	383382317A	2
D	27 FEB 2024 21:21:05	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009921809NJ2324	1	150	383382787A	INT1	383382788A	22
D	27 FEB 2024 21:44:30	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009916397wu2324	1	150	383383979A	INT1	383383980A	22
D	27 FEB 2024 21:45:56	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009891678PP2324	1	120	383384051A	INT1	383384052A	2
D	27 FEB 2024 22:13:19	T0001	D2519	Eshop Delivery	 	Singtel Voucher (XO PLUS 168)	0009895451MO2425	1	200	383385297A	INT1	383385298A	23
D	27 FEB 2024 22:32:02	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009927632xE2324	1	150	383386662A	INT1	383386663A	22
D	27 FEB 2024 22:49:37	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009921003hg2324	1	150	383388660A	INT1	383388661A	22
D	27 FEB 2024 23:08:03	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009921273ER2324	1	150	383389702A	INT1	383389703A	22
D	27 FEB 2024 23:09:16	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009812911Hd2324	1	120	383389853A	INT1	383389854A	2
T	246
