H	20240904 06:10:45	VoucherInfo	T
Record Type	Date	Vendor Code	Dealer Code	Dealer Name	Receipt no	Type	Voucher No	Quantity	Value	Order ID	Primary Dealer ID	Order Action ID	Voucher Type ID
D	03 SEP 2024 20:37:09	V1453	D0845	3 Mobile @ Hougang Mall	1012679561	Singtel Rewards Voucher	0010204558ob2425	2	200	414120519A	D0845	414120520A	22
D	03 SEP 2024 21:01:56	T0001	D2616	DIGITAL TELESALES (ONLINE ASSISTED INBOUND)	 	Singtel Red Voucher	0010253696PR2425	1	80	414123268A	D2606	414123270A	25
D	03 SEP 2024 21:05:02	V1453	D0845	3 Mobile @ Hougang Mall	1012679571	Singtel Rewards Voucher	0010203596rb2425	2	200	414121416A	D0845	414121417A	22
D	03 SEP 2024 21:06:16	V2456	D0699	Trends n Trendies Pte Ltd @ Funan Shopping Center	1012679572	Singtel Rewards Voucher	0010227274oM2425	2	200	414121867A	D0699	414121868A	22
D	03 SEP 2024 21:07:37	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0010201966pA2425	1	150	414123558A	INT1	414123559A	22
D	03 SEP 2024 22:01:21	V9995	D8266	SALESWORKS PTE LTD (DTD-DT)	 	Singtel Red Voucher	0010251276uZ2425	1	80	414126552A	D8249	414126553A	25
D	03 SEP 2024 22:01:21	V9995	D8266	SALESWORKS PTE LTD (DTD-DT)	 	Singtel Rewards Voucher	0010227871Cf2425	1	200	414126552A	D8249	414126553A	22
D	03 SEP 2024 22:07:03	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009957539ik2324	1	120	414126802A	INT1	414126803A	2
D	03 SEP 2024 22:07:03	T0001	D2519	Eshop Delivery	 	Singtel Red Voucher	0009555199tn2324	1	80	414126802A	INT1	414126803A	25
D	03 SEP 2024 22:37:50	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0010028502Lw2425	1	120	414129257A	INT1	414129258A	2
D	03 SEP 2024 22:49:25	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009634481ju2324	1	120	414129872A	INT1	414129873A	2
D	25 AUG 2024 12:07:47	T0001	D2635	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 2)	 	Singtel Red Voucher	0010251070hu2425	1	80	412394538A	D2634	412394541A	25
D	30 AUG 2024 15:21:40	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0010243954Ir2425	1	80	413339743A	D2623	413339744A	25
T	167
